Country,Year,FDI Stocks - Outward (% of GDP)
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Sweden,2013,70.638024373686
Sweden,2014,64.856352002057
Sweden,2015,67.066290823938
Sweden,2017,68.845096007884
Sweden,2018,68.819246688238
Sweden,2019,74.540491875195
Sweden,2020,83.20683657204
Sweden,2021,72.807811967761
Sweden,2022,82.00921844624
Sweden,2013,70.638024373686
Sweden,2014,64.856352002057
Sweden,2015,67.066290823938
Sweden,2017,68.845096007884
Sweden,2018,68.819246688238
Sweden,2019,74.540491875195
Sweden,2020,83.20683657204
Sweden,2021,72.807811967761
Sweden,2022,82.00921844624
Sweden,2013,70.638024373686
Sweden,2014,64.856352002057
Sweden,2015,67.066290823938
Sweden,2017,68.845096007884
Sweden,2018,68.819246688238
Sweden,2019,74.540491875195
Sweden,2020,83.20683657204
Sweden,2021,72.807811967761
Sweden,2022,82.00921844624
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
Turkiye,2005,1.6422592510152
Turkiye,2006,1.5915243162513
Turkiye,2007,1.7921062782136
Turkiye,2008,2.3163107552956
Turkiye,2009,3.42651520262
Turkiye,2010,2.8966462561175
Turkiye,2011,3.2966711990133
Turkiye,2012,3.5132352187976
Turkiye,2013,3.4785889314982
Turkiye,2014,4.2024096678107
Turkiye,2015,4.1126789569531
Turkiye,2016,4.4215145058602
Turkiye,2017,5.306858554351
Turkiye,2018,5.730068735519
Turkiye,2019,6.4120921952778
Turkiye,2020,6.9165506946658
Turkiye,2021,6.2639424834973
Turkiye,2022,5.9333973015781
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
United States,2005,27.900460434795
United States,2006,32.357251952379
United States,2007,36.444023128556
United States,2008,21.00505746093
United States,2009,29.8528940362
United States,2010,31.95957597098
United States,2011,28.938492593238
United States,2012,32.13291275916
United States,2013,37.131735568475
United States,2014,36.010692914756
United States,2015,33.281687972162
United States,2016,34.209083436061
United States,2017,40.380350763557
United States,2018,31.026659545792
United States,2019,35.418341052345
United States,2020,39.099390640496
United States,2021,41.563462721832
United States,2022,31.437188514965
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
South Africa,2005,10.744601137996
South Africa,2006,13.526732023912
South Africa,2007,16.576839532848
South Africa,2008,15.63855970864
South Africa,2009,21.317724468234
South Africa,2010,19.946276439459
South Africa,2011,21.180856933252
South Africa,2012,25.731953358263
South Africa,2013,32.115408139877
South Africa,2014,38.335336772275
South Africa,2015,44.643474929632
South Africa,2016,54.280906661511
South Africa,2017,71.509302617591
South Africa,2018,60.743493294126
South Africa,2019,55.22273674619
South Africa,2020,74.18586296286
South Africa,2021,53.277858854419
South Africa,2022,60.652334268894
